,location,total_sqft,bath,balcony,price,bhk
8348,other,700.0,1.0,1.0,41.0,1.0
8353,other,3000.0,3.0,0.0,250.0,3.0
8354,other,1100.0,2.0,3.0,61.0,2.0
8355,other,1260.0,1.0,0.0,41.0,1.0
8356,other,1500.0,1.0,0.0,37.5,1.0
8357,other,600.0,1.0,1.0,17.0,1.0
8359,other,1165.0,2.0,2.0,75.0,2.0
8360,other,1272.0,4.0,0.0,75.0,3.0
8362,other,1600.0,5.0,2.0,140.0,5.0
8364,other,1000.0,2.0,1.0,65.0,3.0
8366,other,2400.0,4.0,2.0,325.0,3.0
8368,other,1463.0,1.0,1.0,142.0,2.0
8370,other,2401.0,3.0,2.0,185.0,3.0
8371,other,1875.0,2.0,3.0,235.0,3.0
8373,other,890.0,1.0,1.0,75.0,1.0
8376,other,2400.0,3.0,2.0,290.0,3.0
8378,other,1690.0,3.0,2.0,100.0,3.0
8381,other,1350.0,2.0,0.0,90.0,2.0
8382,other,1460.0,3.0,2.0,88.0,3.0
8383,other,1685.0,3.0,2.0,95.0,3.0
8384,other,800.0,1.0,0.0,52.0,1.0
8385,other,4000.0,5.0,1.0,280.0,4.0
8387,other,792.0,2.0,1.0,70.0,2.0
8390,other,2400.0,5.0,2.0,235.0,5.0
8393,other,461.82,1.0,1.0,31.7,1.0
8394,other,1500.0,2.0,0.0,85.0,3.0
8397,other,1260.0,2.0,1.0,75.0,2.0
8399,other,12000.0,12.0,2.0,525.0,10.0
8401,other,2820.0,3.0,2.0,285.0,3.0
8402,other,1950.0,3.0,2.0,130.0,3.0
8404,other,1350.0,2.0,2.0,140.0,3.0
8405,other,4051.0,4.0,3.0,345.0,4.0
8406,other,2100.0,3.0,3.0,170.0,3.0
8407,other,1991.0,3.0,2.0,160.0,3.0
8409,other,1200.0,3.0,2.0,66.0,3.0
8411,other,3000.0,4.0,3.0,342.0,4.0
8412,other,2400.0,6.0,2.0,245.0,6.0
8414,other,1375.0,2.0,1.0,105.0,2.0
8415,other,1693.0,3.0,2.0,108.0,3.0
8422,other,1150.0,2.0,2.0,77.5,3.0
8426,other,1058.0,2.0,2.0,60.0,2.0
8427,other,900.0,1.0,1.0,30.0,1.0
8428,other,1672.0,3.0,2.0,150.0,3.0
8431,other,1250.0,3.0,2.0,139.0,3.0
8432,other,1468.0,3.0,2.0,130.0,2.0
8436,other,1480.0,2.0,0.0,145.0,3.0
8439,other,2280.0,3.0,2.0,285.0,3.0
8440,other,2000.0,3.0,2.0,200.0,3.0
8443,other,1080.0,2.0,2.0,75.0,3.0
8444,other,2400.0,2.0,1.0,150.0,3.0
8446,other,1125.0,2.0,1.0,75.0,2.0
8447,other,1596.0,3.0,0.0,95.0,3.0
8448,other,1639.0,3.0,3.0,123.0,3.0
8450,other,1740.0,3.0,2.0,199.0,3.0
8451,other,1372.0,2.0,1.0,90.0,3.0
8453,other,6200.0,5.0,2.0,720.0,5.0
8456,other,925.0,2.0,2.0,63.0,2.0
8457,other,1200.0,3.0,1.0,95.0,4.0
8458,other,1200.0,2.0,0.0,79.0,2.0
8459,other,2500.0,3.0,2.0,270.0,3.0
8460,other,1584.0,3.0,2.0,145.0,4.0
8461,other,1570.0,3.0,1.0,115.0,3.0
8462,other,3000.0,3.0,3.0,400.0,3.0
8466,other,1750.0,3.0,1.0,180.0,3.0
8467,other,1500.0,1.0,0.0,160.0,2.0
8468,other,2100.0,6.0,2.0,275.0,6.0
8470,other,705.0,1.0,2.0,36.5,1.0
8471,other,1340.0,3.0,3.0,77.0,3.0
8475,other,1260.0,1.0,1.0,41.0,1.0
8476,other,1200.0,2.0,1.0,125.0,2.0
8477,other,1270.0,2.0,1.0,175.0,4.0
8478,other,1200.0,3.0,2.0,130.0,3.0
8479,other,3595.0,6.0,2.0,360.0,4.0
8481,other,3100.0,5.0,1.0,385.0,4.0
8483,other,1200.0,4.0,1.0,150.0,4.0
8484,other,3259.0,3.0,0.0,270.0,3.0
8487,other,596.0,1.0,1.0,42.0,1.0
8488,other,10000.0,16.0,2.0,550.0,16.0
8489,other,1200.0,4.0,3.0,110.0,4.0
8490,other,1910.0,3.0,1.0,190.0,3.0
8493,other,1750.0,3.0,3.0,149.0,3.0
8495,other,985.0,2.0,1.0,63.0,2.0
8496,other,1300.0,2.0,1.0,129.0,2.0
8497,other,1490.0,2.0,3.0,88.0,3.0
8501,other,650.0,1.0,0.0,30.0,1.0
8502,other,1500.0,2.0,2.0,89.99,3.0
8503,other,1350.0,4.0,2.0,145.0,4.0
8504,other,910.0,1.0,1.0,42.0,1.0
8507,other,532.0,1.0,1.0,22.49,1.0
8508,other,1060.0,3.0,1.0,62.0,3.0
8510,other,1550.0,2.0,3.0,160.0,2.0
8514,other,1000.0,2.0,1.0,80.0,2.0
8516,other,1500.0,2.0,0.0,97.0,3.0
8517,other,1865.0,4.0,2.0,140.0,3.0
8519,other,3500.0,4.0,2.0,245.0,4.0
8523,other,1320.0,2.0,2.0,73.0,3.0
8524,other,2150.0,6.0,3.0,205.0,6.0
8527,other,675.0,3.0,1.0,52.0,2.0
8528,other,1801.0,3.0,2.0,139.0,3.0
8530,other,2990.0,4.0,2.0,324.0,4.0
8531,other,2400.0,2.0,1.0,160.0,2.0
8533,other,1150.0,2.0,1.0,75.0,2.0
8534,other,1200.0,3.0,2.0,165.0,3.0
8541,other,1390.0,2.0,2.0,80.0,3.0
8542,other,1550.0,2.0,2.0,90.0,3.0
8545,other,1500.0,4.0,0.0,110.0,4.0
8547,other,1839.0,3.0,3.0,165.0,3.0
8549,other,900.0,2.0,1.0,70.0,2.0
8551,other,1500.0,3.0,2.0,149.0,3.0
8554,other,750.0,2.0,0.0,50.0,1.0
8555,other,600.0,3.0,2.0,75.0,2.0
8556,other,1605.0,2.0,3.0,85.0,3.0
8559,other,1500.0,1.0,1.0,19.5,1.0
8561,other,1200.0,2.0,0.0,70.0,2.0
8562,other,1200.0,2.0,1.0,160.0,2.0
8563,other,1904.0,3.0,3.0,155.0,3.0
8564,other,2770.0,4.0,3.0,315.0,3.0
8565,other,813.0,1.0,1.0,39.0,1.0
8568,other,1630.0,2.0,2.0,97.78,3.0
8570,other,2425.0,4.0,3.0,173.0,4.0
8574,other,1280.0,2.0,1.0,75.0,2.0
8575,other,735.0,1.0,1.0,75.0,1.0
8576,other,500.0,1.0,0.0,24.0,1.0
8578,other,1200.0,4.0,0.0,145.0,3.0
8579,other,1200.0,2.0,1.0,100.0,2.0
8580,other,1200.0,3.0,1.0,160.0,3.0
8581,other,1265.0,2.0,1.0,82.0,3.0
8584,other,1850.0,3.0,3.0,98.0,3.0
8585,other,2360.0,4.0,2.0,150.0,4.0
8586,other,1030.0,2.0,1.0,77.25,2.0
8588,other,2000.0,3.0,2.0,160.0,3.0
8589,other,1575.0,3.0,2.0,93.0,3.0
8590,other,1300.0,2.0,2.0,70.0,3.0
8592,other,1380.0,2.0,1.0,75.0,2.0
8597,other,3100.0,3.0,3.0,250.0,3.0
8598,other,1190.0,2.0,2.0,100.0,2.0
8599,other,1827.0,3.0,3.0,100.0,3.0
8600,other,1500.0,3.0,3.0,95.0,3.0
8601,other,1180.0,2.0,2.0,63.0,2.0
8606,other,1645.0,3.0,2.0,95.0,3.0
8607,other,1200.0,4.0,1.0,140.0,4.0
8610,other,1097.0,2.0,3.0,65.0,2.0
8611,other,1600.0,3.0,1.0,165.0,4.0
8613,other,900.0,2.0,2.0,110.0,2.0
8614,other,1200.0,2.0,1.0,125.0,2.0
8615,other,1355.0,2.0,3.0,75.0,2.0
8617,other,7500.0,4.0,2.0,900.0,4.0
8620,other,4104.0,4.0,3.0,360.0,4.0
8623,other,2080.0,2.0,1.0,150.0,2.0
8624,other,1505.0,2.0,2.0,90.0,2.0
8625,other,1200.0,3.0,3.0,95.75,3.0
8626,other,1810.0,4.0,3.0,148.0,3.0
8628,other,1530.0,2.0,1.0,97.0,3.0
8633,other,1500.0,2.0,1.0,130.0,3.0
8637,other,1400.0,2.0,2.0,80.0,2.0
8638,other,1533.0,3.0,2.0,150.0,3.0
8640,other,3730.0,6.0,2.0,450.0,4.0
8641,other,745.0,2.0,0.0,50.0,2.0
8643,other,1355.0,2.0,1.0,95.0,2.0
8644,other,833.0,1.0,1.0,49.0,1.0
8646,other,3000.0,5.0,2.0,270.0,4.0
8647,other,1220.0,2.0,2.0,68.0,2.0
8648,other,3811.0,3.0,2.0,475.0,4.0
8649,other,1545.0,3.0,3.0,85.0,3.0
8651,other,1350.0,2.0,1.0,110.0,2.0
8653,other,1200.0,2.0,1.0,68.0,3.0
8655,other,2000.0,4.0,2.0,180.0,5.0
8659,other,1280.0,4.0,1.0,115.0,4.0
8660,other,1200.0,3.0,0.0,85.0,3.0
8662,other,1655.0,3.0,2.0,155.0,3.0
8663,other,1150.0,2.0,1.0,74.0,2.0
8665,other,1200.0,2.0,0.0,108.0,3.0
8666,other,1200.0,2.0,2.0,75.0,2.0
8671,other,1500.0,2.0,0.0,203.0,2.0
8674,other,4500.0,9.0,2.0,500.0,9.0
8677,other,1550.0,3.0,2.0,160.0,3.0
8680,other,1758.0,3.0,2.0,95.0,3.0
8681,other,3179.0,5.0,3.0,351.0,4.0
8683,other,1200.0,3.0,0.0,85.0,2.0
8685,other,1800.0,3.0,3.0,140.0,3.0
8688,other,3900.0,4.0,2.0,333.0,4.0
8689,other,2400.0,4.0,2.0,200.0,3.0
8690,other,1645.0,3.0,2.0,87.5,3.0
8692,other,2600.0,3.0,2.0,140.0,3.0
8693,other,950.0,2.0,1.0,60.0,2.0
8699,other,1900.0,3.0,2.0,205.0,3.0
8701,other,1402.0,2.0,2.0,85.0,3.0
8703,other,2100.0,3.0,2.0,240.0,3.0
8707,other,1200.0,3.0,0.0,140.0,3.0
8708,other,814.0,2.0,1.0,55.0,2.0
8711,other,1590.0,3.0,0.0,120.0,3.0
8712,other,3754.0,6.0,2.0,430.0,4.0
8715,other,1450.0,2.0,3.0,89.6,3.0
8717,other,1340.0,2.0,3.0,77.0,2.0
8720,other,1665.0,3.0,2.0,105.0,3.0
8722,other,2300.0,4.0,2.0,200.0,4.0
8723,other,1210.0,2.0,1.0,76.0,2.0
8728,other,1065.0,2.0,1.0,58.0,2.0
8731,other,1636.0,3.0,2.0,97.0,3.0
8732,other,3600.0,4.0,3.0,450.0,4.0
8735,other,1200.0,3.0,2.0,72.0,3.0
8739,other,1000.0,1.0,1.0,75.0,2.0
8742,other,1170.0,2.0,2.0,86.0,2.0
8743,other,4830.0,5.0,1.0,390.0,4.0
8744,other,850.0,2.0,1.0,75.0,2.0
8748,other,2065.0,3.0,2.0,130.0,3.0
8749,other,1150.0,2.0,2.0,125.0,2.0
8752,other,2550.0,4.0,2.0,290.0,3.0
8753,other,3080.0,2.0,1.0,285.0,4.0
8755,other,3400.0,6.0,2.0,420.0,4.0
8756,other,450.0,1.0,1.0,25.0,1.0
8757,other,1100.0,2.0,1.0,85.0,2.0
8762,other,1036.0,2.0,2.0,110.0,2.0
8765,other,1376.0,4.0,1.0,156.0,4.0
8770,other,1080.0,2.0,1.0,62.0,2.0
8774,other,1475.0,2.0,1.0,200.0,3.0
8775,other,1200.0,3.0,3.0,96.25,3.0
8777,other,2631.0,3.0,2.0,200.0,4.0
8778,other,830.0,2.0,1.0,60.0,2.0
8779,other,1500.0,2.0,2.0,88.0,2.0
8782,other,856.0,2.0,1.0,48.0,2.0
8783,other,1143.0,2.0,1.0,62.0,2.0
8785,other,1117.0,2.0,1.0,110.0,2.0
8786,other,600.0,1.0,1.0,43.0,1.0
8790,other,1200.0,3.0,0.0,70.0,3.0
8791,other,2675.0,4.0,2.0,290.0,4.0
8795,other,1477.0,2.0,2.0,80.0,3.0
8796,other,3500.0,5.0,2.0,450.0,4.0
8797,other,1793.0,3.0,2.0,98.0,3.0
8801,other,1020.0,2.0,1.0,62.0,2.0
8802,other,3563.0,6.0,1.0,310.0,4.0
8805,other,3300.0,5.0,3.0,318.0,4.0
8806,other,1200.0,3.0,1.0,165.0,3.0
8810,other,1718.0,3.0,3.0,223.0,3.0
8811,other,1200.0,2.0,2.0,75.0,3.0
8812,other,985.0,2.0,1.0,55.0,2.0
8817,other,1030.0,2.0,2.0,80.0,2.0
8819,other,1150.0,2.0,2.0,69.0,2.0
8822,other,1500.0,2.0,1.0,90.0,3.0
8823,other,900.0,2.0,0.0,55.0,2.0
8828,other,1750.0,2.0,1.0,225.0,4.0
8830,other,1100.0,2.0,1.0,78.0,2.0
8831,other,1180.0,2.0,2.0,74.0,2.0
8833,other,1540.0,3.0,2.0,85.0,3.0
8835,other,1800.0,3.0,0.0,230.0,3.0
8837,other,2000.0,3.0,2.0,120.0,3.0
8838,other,2000.0,3.0,1.0,145.0,3.0
8839,other,500.0,1.0,1.0,15.0,1.0
8845,other,3160.0,4.0,3.0,206.0,4.0
8846,other,922.0,2.0,1.0,70.0,2.0
8847,other,850.0,2.0,1.0,72.0,2.0
8848,other,1200.0,1.0,0.0,65.0,2.0
8850,other,1233.0,2.0,3.0,100.0,2.0
8858,other,1936.0,3.0,0.0,110.0,3.0
8859,other,1652.5,3.0,2.0,90.0,3.0
8861,other,1500.0,3.0,2.0,138.0,3.0
8862,other,700.0,2.0,0.0,43.0,2.0
8863,other,1750.0,3.0,3.0,170.0,3.0
8864,other,1365.0,3.0,0.0,99.0,3.0
8867,other,708.0,1.0,1.0,55.0,2.0
8868,other,1680.0,3.0,3.0,135.0,3.0
8869,other,990.0,2.0,2.0,58.0,2.0
8870,other,1240.0,2.0,1.0,100.0,2.0
8871,other,1810.0,3.0,3.0,118.0,3.0
8872,other,2005.0,3.0,2.0,240.0,3.0
8875,other,1000.0,2.0,1.0,97.0,2.0
8878,other,1430.0,3.0,1.0,78.65,3.0
8880,other,1200.0,2.0,1.0,45.0,1.0
8885,other,840.0,1.0,0.0,75.0,1.0
8886,other,1760.0,2.0,1.0,116.0,3.0
8887,other,600.0,1.0,1.0,52.0,2.0
8888,other,1670.0,3.0,2.0,160.0,3.0
8891,other,1200.0,2.0,2.0,75.6,3.0
8892,other,2400.0,5.0,3.0,285.0,5.0
8893,other,2100.0,4.0,2.0,150.0,4.0
8897,other,1550.0,4.0,1.0,120.0,4.0
8898,other,905.0,2.0,1.0,50.0,2.0
8899,other,1495.0,3.0,2.0,200.0,3.0
8901,other,550.0,1.0,1.0,23.0,1.0
8904,other,1080.0,2.0,2.0,75.0,3.0
8906,other,1537.0,3.0,2.0,110.0,3.0
8907,other,1750.0,3.0,2.0,150.0,3.0
8908,other,2800.0,7.0,1.0,250.0,7.0
8910,other,1191.0,2.0,1.0,90.0,2.0
8913,other,2849.0,5.0,2.0,250.0,4.0
8918,other,827.0,2.0,1.0,45.0,2.0
8925,other,1205.0,2.0,1.0,70.0,2.0
8929,other,2200.0,4.0,2.0,160.0,3.0
8932,other,1900.0,3.0,3.0,155.0,3.0
8933,other,1200.0,1.0,2.0,95.0,2.0
8935,other,1100.0,2.0,1.0,61.0,2.0
8936,other,1100.0,2.0,2.0,110.0,2.0
8937,other,1942.0,3.0,1.0,155.0,3.0
8938,other,1200.0,4.0,2.0,80.0,3.0
8941,other,1515.0,3.0,3.0,90.0,3.0
8944,other,1200.0,4.0,1.0,95.0,4.0
8950,other,1200.0,1.0,0.0,69.0,1.0
8951,other,1717.0,3.0,3.0,99.0,3.0
8953,other,1200.0,1.0,0.0,48.0,1.0
8954,other,1430.0,2.0,1.0,78.65,3.0
8956,other,1190.0,2.0,1.0,70.0,2.0
8958,other,2690.0,4.0,2.0,185.0,4.0
8959,other,1594.0,3.0,2.0,99.0,3.0
8960,other,1250.0,2.0,1.0,68.0,2.0
8961,other,1290.0,1.0,0.0,77.5,2.0
8963,other,1464.0,2.0,1.0,145.0,2.0
8964,other,1200.0,2.0,0.0,75.0,2.0
8967,other,1485.0,2.0,1.0,156.0,3.0
8968,other,2070.0,3.0,3.0,135.0,3.0
8971,other,800.0,2.0,1.0,55.0,2.0
8973,other,1480.0,2.0,2.0,125.0,3.0
8975,other,1500.0,2.0,2.0,130.0,2.0
8976,other,2010.0,3.0,3.0,125.0,3.0
8977,other,1504.0,2.0,2.0,100.0,3.0
8979,other,1602.0,2.0,1.0,165.0,3.0
8980,other,1200.0,4.0,1.0,130.0,4.0
8981,other,1800.0,3.0,1.0,220.0,3.0
8987,other,1862.0,3.0,3.0,120.0,3.0
8988,other,2700.0,3.0,3.0,200.0,3.0
8989,other,1677.0,3.0,2.0,98.0,3.0
8991,other,1490.0,2.0,1.0,115.0,3.0
8993,other,1740.0,3.0,3.0,120.0,3.0
8994,other,1020.0,2.0,2.0,60.0,2.0
8995,other,550.0,1.0,1.0,16.0,1.0
8998,other,3664.0,3.0,2.0,325.0,3.0
8999,other,690.0,2.0,0.0,42.0,2.0
9000,other,1520.0,3.0,2.0,111.0,3.0
9002,other,1200.0,4.0,2.0,86.0,4.0
9003,other,1250.0,2.0,2.0,90.0,2.0
9004,other,1900.0,2.0,2.0,190.0,3.0
9007,other,1602.0,2.0,1.0,170.0,3.0
9008,other,1230.0,2.0,2.0,70.0,2.0
9009,other,1600.0,3.0,3.0,95.0,3.0
9010,other,450.0,1.0,2.0,60.0,1.0
9011,other,600.0,2.0,0.0,23.0,1.0
9012,other,3463.0,6.0,0.0,310.0,4.0
9013,other,1200.0,2.0,0.0,85.0,2.0
9016,other,2000.0,4.0,2.0,130.0,3.0
9017,other,1350.0,4.0,2.0,140.0,4.0
9020,other,1175.0,2.0,2.0,79.0,2.0
9022,other,1112.0,2.0,3.0,68.0,2.0
9025,other,1158.0,2.0,3.0,75.0,2.0
9028,other,1200.0,2.0,0.0,90.0,2.0
9029,other,1266.67,2.0,0.0,69.0,2.0
9031,other,2000.0,2.0,1.0,160.0,2.0
9035,other,2679.0,5.0,2.0,280.0,4.0
9036,other,1230.0,2.0,0.0,75.0,2.0
9038,other,3150.0,5.0,2.0,145.0,8.0
9039,other,2400.0,2.0,2.0,135.0,2.0
9040,other,880.0,2.0,1.0,48.0,2.0
9045,other,1022.0,2.0,2.0,57.0,2.0
9046,other,1200.0,2.0,1.0,76.0,2.0
9049,other,1605.0,3.0,2.0,100.0,3.0
9050,other,1542.0,3.0,2.0,98.0,3.0
9053,other,1333.0,2.0,2.0,77.27,2.0
9054,other,1100.0,3.0,1.0,110.0,3.0
9055,other,1050.0,2.0,1.0,70.0,2.0
9059,other,1200.0,4.0,2.0,165.0,4.0
9060,other,1100.0,2.0,1.0,145.0,3.0
9062,other,1200.0,3.0,2.0,99.0,3.0
9065,other,1000.0,2.0,1.0,60.0,2.0
9066,other,5720.0,3.0,0.0,350.0,3.0
9068,other,1012.0,2.0,1.0,59.0,2.0
9071,other,1200.0,4.0,1.0,140.0,4.0
9072,other,600.0,2.0,2.0,39.0,2.0
9075,other,1700.0,3.0,2.0,111.0,3.0
9079,other,1780.0,3.0,0.0,110.0,3.0
9081,other,1080.0,3.0,2.0,149.0,3.0
9082,other,900.0,2.0,0.0,65.0,3.0
9084,other,1200.0,3.0,2.0,160.0,4.0
9085,other,1540.0,3.0,3.0,85.0,3.0
9086,other,2456.0,3.0,3.0,220.0,3.0
9088,other,1530.0,2.0,1.0,185.0,2.0
9091,other,1717.0,3.0,3.0,120.0,3.0
9094,other,1475.0,2.0,2.0,171.0,2.0
9096,other,650.0,1.0,0.0,16.0,1.0
9098,other,1504.0,2.0,2.0,102.0,3.0
9100,other,1800.0,4.0,1.0,145.0,4.0
9101,other,3000.0,4.0,2.0,240.0,4.0
9103,other,1625.0,3.0,3.0,92.0,3.0
9104,other,2400.0,4.0,3.0,250.0,4.0
9107,other,1490.0,2.0,1.0,92.0,3.0
9109,other,1044.0,2.0,1.0,60.0,2.0
9113,other,1567.2,2.0,0.0,190.0,3.0
9118,other,1293.0,2.0,2.0,75.0,2.0
9120,other,860.0,2.0,2.0,65.5,2.0
9121,other,1374.0,2.0,2.0,88.0,3.0
9125,other,2000.0,2.0,1.0,160.0,4.0
9126,other,834.0,1.0,1.0,62.0,1.0
9127,other,600.0,1.0,0.0,52.0,1.0
9128,other,2000.0,4.0,1.0,135.0,4.0
9129,other,2750.0,3.0,2.0,260.0,3.0
9133,other,1280.0,2.0,2.0,90.0,2.0
9135,other,2075.0,3.0,1.0,175.0,3.0
9142,other,2274.24,4.0,1.0,160.0,3.0
9144,other,900.0,3.0,1.0,105.0,2.0
9147,other,1350.0,3.0,0.0,75.0,3.0
9149,other,470.0,2.0,1.0,10.0,1.0
9151,other,1313.0,4.0,2.0,150.0,3.0
9152,other,2515.0,4.0,3.0,155.0,3.0
9155,other,2665.0,3.0,1.0,350.0,3.0
9157,other,3500.0,5.0,2.0,450.0,4.0
9164,other,2400.0,5.0,2.0,300.0,6.0
9165,other,3000.0,4.0,3.0,130.0,8.0
9166,other,1235.0,2.0,1.0,140.0,2.0
9167,other,3200.0,3.0,0.0,260.0,3.0
9168,other,1450.0,3.0,2.0,90.0,3.0
9169,other,3754.0,6.0,2.0,480.0,4.0
9170,other,1893.0,3.0,2.0,115.0,3.0
9173,other,1200.0,2.0,2.0,100.0,3.0
9174,other,1205.0,2.0,1.0,70.0,2.0
9175,other,1500.0,3.0,2.0,90.0,3.0
9177,other,1250.0,2.0,1.0,67.0,2.0
9180,other,375.0,1.0,0.0,26.0,1.0
9181,other,800.0,3.0,1.0,59.5,2.0
9183,other,1400.0,2.0,3.0,85.0,2.0
9184,other,1800.0,2.0,2.0,100.0,3.0
9185,other,925.0,2.0,2.0,70.0,2.0
9188,other,3500.0,2.0,1.0,350.0,4.0
9191,other,2100.0,4.0,2.0,255.0,3.0
9192,other,400.0,1.0,0.0,35.0,1.0
9195,other,2400.0,5.0,3.0,180.0,4.0
9196,other,6000.0,1.0,1.0,276.0,1.0
9197,other,825.0,2.0,1.0,40.0,1.0
9199,other,5000.0,5.0,2.0,600.0,4.0
9201,other,4800.0,5.0,2.0,420.0,4.0
9202,other,3400.0,3.0,3.0,400.0,3.0
9203,other,600.0,1.0,0.0,33.0,1.0
9205,other,2600.0,3.0,2.0,147.0,3.0
9207,other,800.0,1.0,0.0,72.0,1.0
9209,other,1225.0,2.0,2.0,82.0,3.0
9210,other,655.0,1.0,2.0,27.0,1.0
9211,other,1196.0,2.0,1.0,96.0,2.0
9212,other,927.0,2.0,1.0,50.0,2.0
9213,other,600.0,1.0,0.0,18.0,1.0
9215,other,2800.0,4.0,1.0,200.0,4.0
9218,other,800.0,2.0,1.0,85.0,2.0
9219,other,985.0,2.0,2.0,57.0,2.0
9220,other,6000.0,12.0,2.0,150.0,11.0
9222,other,600.0,2.0,1.0,80.0,2.0
9223,other,1503.0,2.0,2.0,93.0,3.0
9228,other,1768.0,3.0,3.0,95.0,3.0
9229,other,3060.0,4.0,2.0,350.0,4.0
9230,other,800.0,1.0,2.0,32.0,1.0
9232,other,600.0,1.0,1.0,35.0,1.0
9233,other,1010.0,2.0,2.0,55.0,2.0
9236,other,3978.0,4.0,3.0,428.0,4.0
9239,other,2008.0,3.0,2.0,170.0,3.0
9240,other,2095.0,3.0,2.0,142.0,3.0
9242,other,1600.0,2.0,2.0,88.0,3.0
9243,other,1350.0,4.0,2.0,160.0,4.0
9244,other,500.0,1.0,1.0,20.0,1.0
9245,other,1280.0,2.0,1.0,100.0,3.0
9246,other,1650.0,3.0,1.0,110.0,3.0
9249,other,1044.0,2.0,2.0,85.0,2.0
9251,other,840.0,1.0,1.0,99.0,2.0
9254,other,3870.0,4.0,2.0,411.0,4.0
9256,other,1835.0,3.0,3.0,175.0,3.0
9259,other,425.0,1.0,1.0,15.0,1.0
9262,other,2380.0,4.0,3.0,242.0,4.0
9263,other,900.0,1.0,0.0,70.0,2.0
9264,other,1517.0,2.0,2.0,125.0,2.0
9266,other,3602.0,4.0,2.0,280.0,4.0
9267,other,2159.0,3.0,2.0,120.0,3.0
9268,other,1200.0,3.0,2.0,72.0,3.0
9269,other,1850.0,3.0,0.0,175.0,6.0
9270,other,510.0,1.0,0.0,34.0,1.0
9271,other,1166.0,2.0,3.0,65.0,2.0
9272,other,2700.0,2.0,1.0,260.0,3.0
9273,other,1350.0,2.0,0.0,175.0,3.0
9275,other,940.0,2.0,1.0,56.0,2.0
9278,other,1645.0,3.0,2.0,95.0,3.0
9280,other,1000.0,2.0,1.0,63.0,2.0
9282,other,1998.0,3.0,2.0,117.0,3.0
9285,other,1804.0,3.0,2.0,150.0,3.0
9286,other,1350.0,3.0,2.0,81.0,3.0
9288,other,3000.0,3.0,3.0,300.0,4.0
9292,other,1200.0,4.0,1.0,110.0,4.0
9294,other,1217.0,2.0,1.0,164.0,2.0
9297,other,600.0,1.0,0.0,45.0,1.0
9298,other,672.0,1.0,1.0,27.0,1.0
9299,other,1280.0,3.0,0.0,87.0,3.0
9301,other,1567.0,3.0,1.0,100.0,3.0
9302,other,2350.0,3.0,2.0,210.0,3.0
9305,other,560.0,1.0,0.0,19.0,1.0
9307,other,520.0,2.0,0.0,29.0,1.0
9308,other,1950.0,3.0,3.0,230.0,3.0
9309,other,600.0,1.0,0.0,58.0,1.0
9310,other,1000.0,1.0,1.0,19.0,1.0
9312,other,375.0,1.0,0.0,40.0,1.0
9314,other,2000.0,2.0,2.0,120.0,2.0
9319,other,1130.0,2.0,2.0,74.0,2.0
9320,other,1407.0,2.0,1.0,83.87,2.0
9322,other,1350.0,4.0,2.0,160.0,4.0
9323,other,2375.0,3.0,2.0,260.0,4.0
9324,other,1200.0,2.0,1.0,67.0,2.0
9325,other,1872.0,3.0,2.0,152.0,3.0
9326,other,1400.0,3.0,2.0,90.0,3.0
9327,other,812.0,1.0,1.0,26.0,1.0
9329,other,600.0,2.0,1.0,35.0,1.0
9343,other,1800.0,4.0,3.0,115.0,3.0
9345,other,1499.0,3.0,2.0,89.0,3.0
9348,other,1050.0,2.0,2.0,65.0,2.0
9349,other,905.0,2.0,2.0,50.0,2.0
9353,other,3155.0,3.0,2.0,315.0,3.0
9358,other,1464.0,2.0,1.0,135.0,3.0
9360,other,1200.0,2.0,2.0,75.0,2.0
9361,other,1707.0,3.0,2.0,171.0,3.0
9362,other,565.0,1.0,1.0,33.0,1.0
9363,other,630.0,2.0,1.0,70.0,1.0
9364,other,1000.0,2.0,1.0,55.0,2.0
9367,other,2400.0,4.0,1.0,130.0,3.0
9369,other,1100.0,2.0,2.0,70.0,2.0
9370,other,420.0,1.0,1.0,23.5,1.0
9372,other,1225.0,2.0,2.0,71.05,2.0
9373,other,1350.0,4.0,1.0,90.0,4.0
9374,other,3760.0,2.0,0.0,280.0,2.0
9375,other,3071.0,4.0,2.0,300.0,3.0
9380,other,1620.0,3.0,3.0,95.0,3.0
9381,other,560.0,1.0,1.0,21.0,1.0
9384,other,2250.0,3.0,2.0,180.0,3.0
9386,other,1350.0,2.0,0.0,45.0,1.0
9387,other,1209.0,2.0,2.0,100.0,2.0
9388,other,1500.0,3.0,1.0,95.0,3.0
9389,other,1000.0,2.0,2.0,60.0,2.0
9391,other,1200.0,4.0,2.0,130.0,4.0
9392,other,2250.0,3.0,2.0,199.0,3.0
9393,other,3700.0,4.0,2.0,314.0,4.0
9395,other,1405.0,3.0,0.0,169.0,3.0
9396,other,4800.0,6.0,2.0,420.0,4.0
9399,other,500.0,1.0,1.0,16.0,1.0
9400,other,1600.0,3.0,2.0,180.0,3.0
9402,other,648.0,1.0,1.0,34.0,1.0
9403,other,1720.0,2.0,2.0,126.0,3.0
9406,other,1080.0,2.0,3.0,64.0,2.0
9407,other,1100.0,2.0,1.0,61.0,2.0
9410,other,535.0,1.0,1.0,35.0,1.0
9413,other,1465.0,2.0,2.0,88.0,3.0
9414,other,1145.0,2.0,1.0,63.0,2.0
9415,other,3420.0,3.0,2.0,410.0,4.0
9416,other,1280.0,2.0,2.0,75.0,2.0
